,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
4682,U001,200772670,ASSOCIAT us,2020-05-06 10:42:42.312500000,2020.0,1930794693.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAU5,103681.02,65,,,,14,4,2020,29,4,2020,14,4,2020,45,188,0-15
4683,U001,200769623,WAL-MAR associates,2020-04-12 00:28:51.535644531,2020.0,1930715733.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,55994.45,65,,,,28,3,2020,12,4,2020,28,3,2020,33,2991,0-15
4684,U001,200761734,H E BUT ,2020-04-15 07:04:55.546875000,2020.0,1930730269.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,44871.42,65,,,,2,4,2020,17,4,2020,2,4,2020,20,1152,
4685,U001,200769623,WAL-MAR us,2020-05-02 19:15:56.015625000,2020.0,1930788808.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,56161.56,65,,,,17,4,2020,2,5,2020,17,4,2020,33,3000,0-15
4686,U001,200772670,ASSOCIAT systems,2020-05-14 06:06:29.750000000,2020.0,1930817065.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAU5,49906.85,65,,,,22,4,2020,7,5,2020,22,4,2020,45,186,0-15
4687,CA02,140104409,LOB associates,2020-04-29 03:04:36.937500000,2020.0,2960627657.0,2020-04-13 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-14 00:00:00.000000000,CA10,60171.545,65,,,,13,4,2020,24,4,2020,14,4,2020,5,1646,0-15
4688,U001,200769623,WAL-MAR corp,2020-05-22 19:33:39.250000000,2020.0,1930855901.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,19885.76,65,,,,5,5,2020,20,5,2020,5,5,2020,33,2993,0-15
4689,U001,200418007,AM systems,2020-05-10 16:24:14.296875000,2020.0,1930810044.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,8319.08,65,,,,24,4,2020,9,5,2020,24,4,2020,20,101,0-15
4690,U001,200913718,TREEHOU systems,2020-05-07 14:29:54.937500000,2020.0,1930719539.0,2020-03-31 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAD5,32132.8,65,,,,31,3,2020,30,4,2020,31,3,2020,29,2922,0-15
4691,U001,200769623,WAL-MAR us,2020-04-22 17:33:56.343750000,2020.0,1930729906.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,29218.92,65,,,,3,4,2020,18,4,2020,3,4,2020,33,3000,0-15
4692,U001,200759878,SA trust,2020-04-29 02:23:46.625000000,2020.0,1930770740.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,23903.38,65,,,,10,4,2020,25,4,2020,10,4,2020,33,2383,0-15
4693,U001,200713007,KEEFE  corp,2020-04-28 20:26:32.687500000,2020.0,1930758191.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,32993.86,65,,,,8,4,2020,23,4,2020,8,4,2020,20,2922,0-15
4694,U001,200772670,ASSOCIAT systems,2020-05-07 07:50:45.625000000,2020.0,1930788912.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAU5,19299.73,65,,,,15,4,2020,30,4,2020,15,4,2020,45,186,0-15
4695,U001,200974851,RESTA corporation,2020-04-22 12:57:29.054687500,2020.0,1930733752.0,2020-04-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAD1,278.68,65,,,,2,4,2020,22,4,2020,2,4,2020,27,2295,0-15
4696,U001,200723794,MID MO co,2020-04-29 04:26:27.765625000,2020.0,1930777769.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,5143.7,65,,,,13,4,2020,28,4,2020,13,4,2020,20,1878,0-15
4697,U001,200830009,CON ,2020-05-22 20:28:38.875000000,2020.0,1930713169.0,2020-03-27 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAVQ,59620.05,65,,,,27,3,2020,26,5,2020,27,3,2020,58,2922,
4698,U001,200776463,KROGE llc,2020-04-18 12:02:47.253906250,2020.0,1930747402.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,134059.46,65,,,,3,4,2020,18,4,2020,3,4,2020,20,1557,0-15
4699,U001,200729290,KROGER systems,2020-05-19 13:22:42.578125000,2020.0,1930848200.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,9167.16,65,,,,2,5,2020,17,5,2020,2,5,2020,20,1569,0-15
4700,CA02,100030194,AMAZO ,2020-04-21 08:28:01.500000000,2020.0,2960619623.0,2020-03-08 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,23097.388999999996,65,,,,8,3,2020,27,3,2020,17,3,2020,5,104,16-30
4701,U001,200762301,C&S WH in,2020-05-08 04:29:49.500000000,2020.0,1930797545.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAC6,101391.69,65,,,,16,4,2020,1,5,2020,16,4,2020,25,430,0-15
4702,U001,200742791,QUI associates,2020-05-13 16:59:47.312500000,2020.0,1930809270.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,26987.74,65,,,,24,4,2020,9,5,2020,24,4,2020,20,2217,0-15
4703,U001,200759082,INGL us,2020-04-28 21:02:03.054687500,2020.0,1930781923.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,48648.86,65,,,,13,4,2020,28,4,2020,13,4,2020,20,1321,0-15
4704,CA02,140104440,SO foundation,2020-04-05 17:38:56.875000000,2020.0,2960620419.0,2020-03-12 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,28346.976,65,,,,12,3,2020,23,3,2020,13,3,2020,5,2551,0-15
4705,U001,200769623,WAL-MAR ,2020-04-30 10:46:38.531250000,2020.0,1930778923.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,16329.31,65,,,,13,4,2020,28,4,2020,13,4,2020,33,2990,0-15
4706,U001,200424504,M  corp,2020-07-10 06:14:43.500000000,2020.0,1930857351.0,2020-05-05 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-05-15 00:00:00.000000000,NACH,2744.28,65,,,,5,5,2020,15,5,2020,15,5,2020,65,1669,46-60
4707,U001,200803720,DEC systems,2020-03-02 11:49:18.875000000,2020.0,1930618810.0,2020-03-07 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,8226.15,65,,,,7,3,2020,11,3,2020,1,3,2020,35,702,
4708,U001,102,KRAFT  trust,2020-04-21 01:00:35.062500000,2020.0,1930614547.0,2020-03-08 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAG2,47809.68,65,,,,8,3,2020,12,4,2020,8,3,2020,31,1511,0-15
4709,CA02,140104429,COSTCO associates,2020-03-31 15:05:03.375000000,2020.0,2960619413.0,2020-03-06 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-09 00:00:00.000000000,CA10,16110.675,65,,,,6,3,2020,19,3,2020,9,3,2020,5,619,0-15
4710,U001,200769623,WAL-MAR associates,2020-03-30 13:39:13.109375000,2020.0,1930662095.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAH4,471.56,65,,,,17,3,2020,1,4,2020,17,3,2020,33,2991,
4711,U001,200759878,SA co,2020-05-13 12:34:23.359375000,2020.0,1930618992.0,2020-03-08 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAGD,3191.4,65,,,,8,3,2020,12,5,2020,8,3,2020,32,2376,0-15
4712,U001,200782772,ASSOC G trust,2020-05-30 03:06:21.437500000,2020.0,1930870208.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,26157.86,65,,,,6,5,2020,21,5,2020,6,5,2020,20,2922,0-15
4713,U001,200803720,DEC in,2020-04-01 08:50:04.937500000,2020.0,1930691766.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,216.36,65,,,,24,3,2020,8,4,2020,16,3,2020,37,700,
4714,U001,200762301,C&S WH systems,2020-05-08 01:36:09.375000000,2020.0,1930797288.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAC6,102914.31,65,,,,18,4,2020,3,5,2020,18,4,2020,25,432,0-15
4715,U001,200148860,DOLLA llc,2020-05-08 14:20:27.375000000,2020.0,1930639629.0,2020-03-12 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAGD,15554.05,65,,,,12,3,2020,16,5,2020,12,3,2020,32,791,
4716,U001,200769623,WAL-MAR systems,2020-03-19 21:14:59.502929688,2020.0,1930598742.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,2565.3,65,,,,5,3,2020,20,3,2020,5,3,2020,33,2998,
4717,U001,200761734,H E BUT in,2020-05-05 15:45:48.562500000,2020.0,1930782377.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,12145.83,65,,,,16,4,2020,1,5,2020,16,4,2020,20,1158,0-15
4718,U001,200358522,SILVE corporation,2020-04-02 22:43:47.437500000,2020.0,1930638309.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,23117.02,65,,,,12,3,2020,27,3,2020,12,3,2020,20,2922,0-15
4719,U001,200794332,COST associates,2020-04-04 22:08:10.500000000,2020.0,1930655103.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAAX,32715.47,65,,,,16,3,2020,31,3,2020,16,3,2020,22,608,0-15
4720,U001,200762301,C&S WH corporation,2020-05-23 09:59:41.593750000,2020.0,1930860929.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAC6,56921.75,65,,,,6,5,2020,21,5,2020,6,5,2020,25,428,0-15
4721,U001,200707822,PUBLI us,2020-04-14 14:57:34.718750000,2020.0,1930706768.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,99249.19,65,,,,29,3,2020,13,4,2020,29,3,2020,20,2200,0-15
4722,U001,200769623,WAL-MAR co,2020-04-11 12:44:40.375000000,2020.0,1930713738.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,661.11,65,,,,29,3,2020,13,4,2020,29,3,2020,33,2992,
4723,U001,200769623,WAL-MAR trust,2020-04-29 22:50:01.331542969,2020.0,1930785565.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,1898.2,65,,,,15,4,2020,30,4,2020,15,4,2020,33,2999,
4724,U001,200732755,KROGER co,2020-03-16 23:26:11.062500000,2020.0,1930582049.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAA8,125327.39,65,,,,29,2,2020,15,3,2020,29,2,2020,20,1563,0-15
4725,U001,200275115,SHAWS  llc,2020-05-07 03:48:22.687500000,2020.0,1930797561.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,3020.72,65,,,,19,4,2020,4,5,2020,19,4,2020,20,2466,0-15
4726,U001,200769623,WAL-MAR corp,2020-05-20 05:09:17.257812500,2020.0,1930855498.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,45382.84,65,,,,6,5,2020,21,5,2020,6,5,2020,33,2993,
4727,U001,200769623,WAL-MAR systems,2020-03-29 19:40:37.484375000,2020.0,1930655022.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,943.12,65,,,,16,3,2020,31,3,2020,16,3,2020,33,2998,
4728,CA02,140106271,LONGO  foundation,2020-04-08 21:53:27.000000000,2020.0,2960618090.0,2020-03-14 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,8980.222999999998,65,,,,14,3,2020,28,3,2020,18,3,2020,5,2922,0-15
4729,U001,200794332,COST systems,2020-05-06 08:28:10.562500000,2020.0,1930796474.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAAX,2891.67,65,,,,17,4,2020,2,5,2020,17,4,2020,22,615,0-15
4730,U001,200769623,WAL-MAR in,2020-03-14 14:08:30.816406250,2020.0,1930582661.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,5790.19,65,,,,29,2,2020,15,3,2020,29,2,2020,33,2996,
4731,U001,100031704,DELHAIZE systems,2020-04-04 14:28:05.281250000,2020.0,1930642759.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,6916.66,65,,,,18,3,2020,2,4,2020,18,3,2020,20,729,0-15
4732,U001,200078795,H T H in,2020-04-30 12:00:40.121093750,2020.0,1930787885.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,512.73,65,,,,15,4,2020,30,4,2020,15,4,2020,20,1172,0-15
4733,U001,200777735,NASH  ,2020-04-24 00:02:41.718750000,2020.0,1930780279.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,43794.17,65,,,,13,4,2020,28,4,2020,13,4,2020,20,1936,
4734,U001,200769623,WAL-MAR associates,2020-04-11 20:29:10.065429688,2020.0,1930716784.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,2596.5,65,,,,28,3,2020,12,4,2020,28,3,2020,33,2991,
4735,U001,200769623,WAL-MAR co,2020-04-08 12:38:43.843750000,2020.0,1930687105.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,15541.24,65,,,,22,3,2020,6,4,2020,22,3,2020,33,2992,0-15
4736,U001,102,KRAFT  trust,2020-05-11 20:41:35.312500000,2020.0,1930706154.0,2020-03-27 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAG2,13715.26,65,,,,27,3,2020,1,5,2020,27,3,2020,31,1511,0-15
4737,CA02,140104340,COLABOR  co,2020-03-28 12:55:43.250000000,2020.0,2960618312.0,2020-03-03 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-03-05 00:00:00.000000000,CA10,2084.0609999999997,65,,,,3,3,2020,15,3,2020,5,3,2020,5,552,0-15
4738,U001,200706844,WINC trust,2020-05-12 00:24:27.312500000,2020.0,1930803646.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,15703.37,65,,,,20,4,2020,5,5,2020,20,4,2020,20,3061,0-15
4739,U001,200726979,BJ'S  corp,2020-05-12 00:38:37.843750000,2020.0,1930802368.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,253.84,65,,,,21,4,2020,6,5,2020,21,4,2020,20,312,0-15
4740,U001,200779906,BOZZU corp,2020-04-28 22:08:59.937500000,2020.0,1930772082.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,81608.03,65,,,,9,4,2020,24,4,2020,9,4,2020,20,338,0-15
4741,U001,200744019,TARG in,2020-05-21 19:29:14.875000000,2020.0,1930832967.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,35126.78,65,,,,29,4,2020,14,5,2020,29,4,2020,20,2788,0-15
4742,U001,200769623,WAL-MAR corporation,2020-05-19 02:56:28.093750000,2020.0,1930843510.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,30494.85,65,,,,1,5,2020,16,5,2020,1,5,2020,33,2994,0-15
4743,U001,200230690,DECA ,2020-05-02 17:21:31.937500000,2020.0,1930855585.0,2020-05-04 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,8419.1,65,,,,4,5,2020,11,5,2020,1,5,2020,35,705,
4744,U001,200771157,WEIS trust,2020-05-18 13:17:15.750000000,2020.0,1930620335.0,2020-03-08 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAGD,17587.99,65,,,,8,3,2020,12,5,2020,8,3,2020,32,3037,0-15
4745,U001,200769623,WAL-MAR foundation,2020-05-20 01:28:39.687500000,2020.0,1930872459.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,661.11,65,,,,7,5,2020,22,5,2020,7,5,2020,33,2995,
4746,U001,200780383,MEIJ ,2020-03-15 05:14:18.234375000,2020.0,1930571596.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,1133.82,65,,,,27,2,2020,13,3,2020,27,2,2020,20,1833,0-15
4747,U001,200769623,WAL-MAR associates,2020-04-13 23:32:39.304687500,2020.0,1930718846.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,7099.2,65,,,,30,3,2020,14,4,2020,30,3,2020,33,2991,
4748,U001,200726979,BJ'S  foundation,2020-05-07 14:47:23.093750000,2020.0,1930797966.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,1615.88,65,,,,17,4,2020,2,5,2020,17,4,2020,20,314,0-15
4749,U001,200714710,SYSCO  trust,2020-05-13 00:23:21.125000000,2020.0,1930817242.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,14207.61,65,,,,22,4,2020,7,5,2020,22,4,2020,20,2720,0-15
4750,U001,200799367,MCL in,2020-03-26 04:23:21.750000000,2020.0,1930597737.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,76569.74,65,,,,5,3,2020,20,3,2020,5,3,2020,20,1804,0-15
4751,U001,200762678,JOR us,2020-04-07 17:16:15.593750000,2020.0,1930660837.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,34049.07,65,,,,18,3,2020,2,4,2020,18,3,2020,20,2922,0-15
4752,CA02,140106408,WAL-M foundation,2020-04-22 12:35:02.125000000,2020.0,2960621958.0,2020-03-19 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-26 00:00:00.000000000,CA10,3201.2749999999996,65,,,,19,3,2020,5,4,2020,26,3,2020,5,2984,16-30
4753,U001,200486270,BAR trust,2020-05-26 01:00:19.500000000,2020.0,1930850828.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,5520.37,65,,,,8,5,2020,23,5,2020,8,5,2020,20,2922,0-15
4754,U001,200769623,WAL-MAR associates,2020-03-29 23:19:28.875000000,2020.0,1930630194.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,38862.67,65,,,,11,3,2020,26,3,2020,11,3,2020,33,2991,0-15
4755,CA02,140104409,LOB systems,2020-05-03 15:47:19.843750000,2020.0,2960628243.0,2020-04-14 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-23 00:00:00.000000000,CA10,49135.520000000004,65,,,,14,4,2020,3,5,2020,23,4,2020,5,1653,0-15
4756,CA02,140104392,FLANAG corporation,2020-04-05 13:30:43.250000000,2020.0,2960620101.0,2020-03-10 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-11 00:00:00.000000000,CA10,2910.46,65,,,,10,3,2020,21,3,2020,11,3,2020,5,937,16-30
4757,CA02,140104249,SOB in,2020-04-22 00:13:31.000000000,2020.0,2960625211.0,2020-03-28 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-04-05 00:00:00.000000000,CA10,85286.117,65,,,,28,3,2020,15,4,2020,5,4,2020,5,2922,0-15
4758,U001,200707822,PUBLI in,2020-05-20 04:33:08.351562500,2020.0,1930874008.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,49473.78,65,,,,6,5,2020,21,5,2020,6,5,2020,20,2196,
4759,U001,200785971,SYSCO  llc,2020-03-18 18:59:53.625000000,2020.0,1930580407.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,33093.29,65,,,,27,2,2020,13,3,2020,27,2,2020,20,2718,0-15
4760,U001,200769623,WAL-MAR us,2020-04-26 13:01:07.996093750,2020.0,1930775134.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,45985.3,65,,,,11,4,2020,26,4,2020,11,4,2020,33,3000,0-15
4761,U001,200792734,MDV/ systems,2020-04-19 06:22:24.625000000,2020.0,1930687468.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,1867.2,65,,,,23,3,2020,7,4,2020,23,3,2020,20,1830,0-15
4762,U001,200769623,WAL-MAR associates,2020-04-20 06:26:30.843750000,2020.0,1930731481.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,17947.4,65,,,,2,4,2020,17,4,2020,2,4,2020,33,2991,0-15
4763,U001,200974851,RESTA trust,2020-04-01 07:11:38.937500000,2020.0,1930659637.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,4228.63,65,,,,16,3,2020,31,3,2020,16,3,2020,20,2300,0-15
4764,U001,200743129,BROOKS ,2020-05-29 04:05:08.875000000,2020.0,1930837945.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,139764.96,65,,,,29,4,2020,14,5,2020,29,4,2020,20,355,16-30
4765,U001,200759878,SA us,2020-05-07 19:09:55.093750000,2020.0,1930581173.0,2020-02-29 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAGD,18084.61,65,,,,29,2,2020,4,5,2020,29,2,2020,32,2384,0-15
4766,U001,200353024,DECA ,2020-05-02 14:46:58.562500000,2020.0,1930817278.0,2020-04-23 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,64.8,65,,,,23,4,2020,9,5,2020,16,4,2020,37,705,
4767,CA02,140106408,WAL-M trust,2020-04-11 06:11:00.500000000,2020.0,2960622846.0,2020-03-21 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-21 00:00:00.000000000,CA10,69533.485,65,,,,21,3,2020,31,3,2020,21,3,2020,5,2988,0-15
4768,U001,200592182,DECA corporation,2020-04-17 04:24:44.062500000,2020.0,1930792365.0,2020-04-16 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,2603.9,65,,,,16,4,2020,24,4,2020,1,4,2020,37,709,
4769,U001,200769623,WAL-MAR associates,2020-04-20 06:26:30.843750000,2020.0,1930729131.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,28050.27,65,,,,2,4,2020,17,4,2020,2,4,2020,33,2991,0-15
4770,U002,200501669,WAL MA corporation,2020-05-27 14:06:59.500000000,2020.0,1990572913.0,2020-04-11 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAG2,16381.68,65,,,,11,4,2020,16,5,2020,11,4,2020,31,2975,0-15
4771,U001,200020431,DEC co,2020-04-14 14:33:28.625000000,2020.0,1930764987.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,5194.51,65,,,,9,4,2020,24,4,2020,1,4,2020,37,696,
4772,U001,200769623,WAL-MAR foundation,2020-05-22 15:34:01.125000000,2020.0,1930876207.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,56148.14,65,,,,9,5,2020,24,5,2020,9,5,2020,33,2995,
4773,U001,200353024,DECA us,2020-04-02 10:44:01.875000000,2020.0,1930761182.0,2020-04-08 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM2,5805.44,65,,,,8,4,2020,11,4,2020,1,4,2020,35,715,
4774,U001,200416837,DEC trust,2020-02-27 23:38:20.562500000,2020.0,1930599758.0,2020-03-04 00:00:00.000000000,2020-03-08 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM1,4944.97,65,,,,4,3,2020,8,3,2020,1,3,2020,34,703,
4775,U001,200540723,LAKE systems,2020-07-09 15:38:14.359375000,2020.0,1930669505.0,2020-03-18 00:00:00.000000000,2020-07-07 00:00:00.000000000,2020-03-18 00:00:00.000000000,90M7,85503.6,65,,,,18,3,2020,7,7,2020,18,3,2020,0,2922,0-15
4776,U001,200726979,BJ'S  in,2020-05-06 07:06:58.000000000,2020.0,1930782461.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,472.81,65,,,,15,4,2020,30,4,2020,15,4,2020,20,315,0-15
4777,U001,200769623,WAL-MAR co,2020-05-24 12:26:43.089843750,2020.0,1930883873.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,70630.5,65,,,,10,5,2020,25,5,2020,10,5,2020,33,2992,
4778,U001,200769623,WAL-MAR trust,2020-04-11 15:19:47.125000000,2020.0,1930717597.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,1329.23,65,,,,29,3,2020,13,4,2020,29,3,2020,33,2999,
